track_condition_id,date,week_day,cushion_value,moisture_turf_goal,moisture_turf_4c,moisture_dirt_goal,moisture_dirt_4c
202007020102,2020-09-12,sa,9.6,15.0,13.1,11.5,13.0
202007020203,2020-09-13,su,10.0,12.4,13.0,8.4,7.1
202007020305,2020-09-19,sa,10.6,13.4,12.0,4.9,5.8
202007020406,2020-09-20,su,10.6,12.8,11.7,3.7,4.5
202007020507,2020-09-21,mo,10.3,13.6,12.7,2.7,3.1
202007020609,2020-09-26,sa,9.5,15.2,15.7,12.2,10.9
202007020710,2020-09-27,su,9.6,14.0,14.0,9.3,10.4
202007020812,2020-10-03,sa,9.4,13.0,13.5,2.2,4.7
202007020913,2020-10-04,su,9.7,13.5,14.2,4.8,3.8
202007030001,2020-12-04,fr,10.7,10.7,12.3,2.0,2.3
202007030004,2020-12-11,fr,10.4,13.0,11.0,1.8,2.2
202007030007,2020-12-18,fr,9.8,14.5,13.2,6.9,6.5
202007030102,2020-12-05,sa,10.4,12.4,11.5,1.8,2.1
202007030203,2020-12-06,su,11.0,13.0,11.3,2.2,2.5
202007030305,2020-12-12,sa,9.6,12.9,11.3,2.1,2.5
202007030406,2020-12-13,su,10.2,12.0,13.0,2.3,2.7
202007030508,2020-12-19,sa,9.8,13.5,12.5,5.9,6.8
202007030609,2020-12-20,su,10.4,12.2,10.6,3.9,6.9
202008010001,2020-01-04,sa,,12.4,11.3,7.4,6.5
202008010004,2020-01-10,fr,,11.9,11.9,10.7,12.1
202008010008,2020-01-17,fr,,12.4,11.8,5.1,5.8
202008010011,2020-01-24,fr,,12.8,13.6,11.6,12.1
202008010102,2020-01-05,su,,12.6,11.3,7.4,7.3
202008010203,2020-01-06,mo,,11.3,10.9,6.9,6.7
202008010305,2020-01-11,sa,,11.5,10.8,9.6,10.9
202008010406,2020-01-12,su,,11.3,10.0,7.8,9.3
202008010507,2020-01-13,mo,,10.9,10.0,6.6,7.1
202008010609,2020-01-18,sa,,13.7,12.3,6.2,6.8
202008010710,2020-01-19,su,,10.5,10.2,4.6,5.2
202008010812,2020-01-25,sa,,13.1,12.5,11.1,10.8
202008010913,2020-01-26,su,,11.0,10.4,10.9,10.7
202008020001,2020-01-31,fr,,10.0,10.4,8.4,9.1
202008020004,2020-02-07,fr,,8.9,9.3,3.1,3.7
202008020007,2020-02-14,fr,,11.6,10.5,7.3,7.8
202008020010,2020-02-21,fr,,8.9,9.2,8.7,9.6
202008020102,2020-02-01,sa,,9.4,8.8,8.2,9.3
202008020203,2020-02-02,su,,8.8,8.1,7.2,8.4
202008020305,2020-02-08,sa,,7.9,8.2,2.9,3.5
202008020406,2020-02-09,su,,8.2,8.6,2.6,3.2
202008020508,2020-02-15,sa,,12.1,10.9,7.8,8.8
202008020609,2020-02-16,su,,12.2,11.1,9.3,9.8
202008020711,2020-02-22,sa,,8.8,9.1,7.8,8.1
202008020812,2020-02-23,su,,9.9,10.2,14.2,14.8
202008030001,2020-04-24,fr,,11.8,11.5,6.7,5.8
202008030004,2020-05-01,fr,,8.9,9.6,1.4,2.3
202008030007,2020-05-08,fr,,10.1,9.0,1.1,1.7
202008030010,2020-05-15,fr,,8.6,7.6,2.1,1.7
202008030013,2020-05-22,fr,,9.7,7.9,5.8,5.7
202008030016,2020-05-29,fr,,8.0,8.5,2.3,2.7
202008030102,2020-04-25,sa,,13.1,10.4,6.5,6.9
202008030203,2020-04-26,su,,9.9,9.1,4.4,4.5
202008030305,2020-05-02,sa,,9.7,8.4,1.7,1.6
202008030406,2020-05-03,su,,10.2,8.9,1.4,1.4
202008030508,2020-05-09,sa,,8.5,8.7,1.5,1.5
202008030609,2020-05-10,su,,9.9,8.2,3.8,3.3
202008030711,2020-05-16,sa,,10.9,10.9,8.2,8.8
202008030812,2020-05-17,su,,12.2,13.8,14.5,18.0
202008030914,2020-05-23,sa,,9.9,9.9,4.7,5.9
202008031015,2020-05-24,su,,9.5,9.3,3.8,4.6
202008031117,2020-05-30,sa,,10.3,10.2,1.4,2.3
202008031218,2020-05-31,su,,8.6,8.2,1.6,2.3
202008040001,2020-10-09,fr,7.8,16.0,16.2,18.3,18.9
202008040004,2020-10-16,fr,8.9,10.6,10.0,2.8,2.3
202008040007,2020-10-23,fr,7.0,14.8,13.2,17.5,17.5
202008040010,2020-10-30,fr,8.9,11.2,11.0,2.6,2.4
202008040102,2020-10-10,sa,7.2,18.6,18.2,18.3,18.2
202008040203,2020-10-11,su,9.4,12.5,12.9,10.3,11.1
202008040305,2020-10-17,sa,8.0,11.7,10.8,6.7,7.0
202008040406,2020-10-18,su,8.2,13.1,11.8,14.3,15.5
202008040508,2020-10-24,sa,8.5,11.8,11.4,13.5,14.8
202008040609,2020-10-25,su,9.4,10.0,11.0,10.5,9.5
202008040711,2020-10-31,sa,9.5,9.8,9.6,3.0,2.6
202008040812,2020-11-01,su,9.7,9.0,8.8,2.8,2.3
202009010001,2020-02-28,fr,,10.0,10.7,10.8,10.0
202009010004,2020-03-06,fr,,10.7,11.1,14.1,13.6
202009010007,2020-03-13,fr,,8.9,9.5,12.3,12.6
202009010010,2020-03-19,th,,9.3,11.0,7.7,6.0
202009010102,2020-02-29,sa,,9.8,10.5,8.8,10.0
202009010203,2020-03-01,su,,10.9,10.0,14.9,13.7
202009010305,2020-03-07,sa,,9.2,10.9,12.8,12.7
202009010406,2020-03-08,su,,10.2,10.3,12.0,12.8
202009010508,2020-03-14,sa,,9.3,10.1,10.9,11.2
202009010609,2020-03-15,su,,10.5,10.6,13.9,14.2
202009010711,2020-03-20,fr,,9.7,9.6,5.3,5.5
202009010812,2020-03-21,sa,,8.6,10.0,3.5,4.7
202009010913,2020-03-22,su,,7.6,9.5,2.9,3.5
202009020001,2020-03-27,fr,,9.2,10.1,6.8,8.1
202009020004,2020-04-03,fr,,10.7,8.8,11.1,10.9
202009020007,2020-04-10,fr,,11.6,9.1,3.5,2.4
202009020010,2020-04-17,fr,,8.1,7.9,6.5,7.3
202009020102,2020-03-28,sa,,9.8,11.7,16.5,13.0
202009020203,2020-03-29,su,,13.7,13.0,18.9,20.3
202009020305,2020-04-04,sa,,10.8,9.6,9.6,9.7
202009020406,2020-04-05,su,,9.7,9.2,6.5,7.1
202009020508,2020-04-11,sa,,10.9,9.1,2.7,3.2
202009020609,2020-04-12,su,,10.0,8.6,1.4,1.9
202009020711,2020-04-18,sa,,12.5,11.5,14.3,15.1
202009020812,2020-04-19,su,,12.6,9.6,12.3,12.5
202009030001,2020-06-05,fr,,8.7,11.2,2.0,1.8
202009030004,2020-06-12,fr,,11.2,11.1,17.1,17.9
202009030007,2020-06-19,fr,,11.5,12.9,17.3,17.4
202009030010,2020-06-26,fr,,10.6,8.2,4.9,4.0
202009030102,2020-06-06,sa,,10.1,12.1,2.1,1.5
202009030203,2020-06-07,su,,9.3,11.3,2.1,1.8
202009030305,2020-06-13,sa,,11.3,11.0,17.2,16.6
202009030406,2020-06-14,su,,12.6,12.8,17.4,18.0
202009030508,2020-06-20,sa,,10.8,12.7,14.9,15.0
202009030609,2020-06-21,su,,9.1,10.6,9.4,8.8
202009030711,2020-06-27,sa,,9.3,9.5,3.8,3.0
202009030812,2020-06-28,su,,10.4,10.2,8.1,7.7
202009040001,2020-07-03,fr,,9.1,8.7,10.1,8.3
202009040004,2020-07-10,fr,,13.5,12.5,18.9,18.1
202009040007,2020-07-17,fr,,9.9,9.1,9.1,8.5
202009040102,2020-07-04,sa,,14.6,13.3,16.5,17.6
202009040203,2020-07-05,su,,10.7,10.2,13.5,12.7
202009040305,2020-07-11,sa,,12.4,12.1,16.7,16.8
202009040406,2020-07-12,su,,13.1,10.0,14.2,15.6
202009040508,2020-07-18,sa,,9.3,7.6,8.5,9.1
202009040609,2020-07-19,su,,9.1,8.6,3.9,5.0
202009050001,2020-11-06,fr,10.1,9.6,9.9,8.1,7.6
202009050004,2020-11-13,fr,9.8,9.7,10.3,5.4,6.5
202009050007,2020-11-20,fr,9.0,11.2,11.6,5.4,5.9
202009050011,2020-11-27,fr,9.5,9.1,11.1,3.4,2.2
202009050102,2020-11-07,sa,10.2,9.1,10.3,6.1,6.5
202009050203,2020-11-08,su,9.5,9.8,11.2,8.5,8.5
202009050305,2020-11-14,sa,9.8,9.6,9.2,4.1,5.0
202009050406,2020-11-15,su,9.8,8.6,8.9,3.8,4.5
202009050508,2020-11-21,sa,9.6,10.5,12.1,6.7,6.2
202009050609,2020-11-22,su,9.8,9.8,12.2,5.1,4.6
202009050710,2020-11-23,mo,10.3,9.6,11.4,4.3,4.0
202009050812,2020-11-28,sa,10.1,10.5,11.6,3.2,2.6
202009050913,2020-11-29,su,10.1,9.3,10.0,2.7,2.2
202009060001,2020-12-04,fr,9.5,9.2,11.2,2.3,1.7
202009060004,2020-12-11,fr,9.7,10.7,8.9,2.4,2.1
202009060007,2020-12-18,fr,9.6,11.1,9.5,1.8,1.9
202009060010,2020-12-25,fr,10.0,10.2,9.0,3.1,3.8
202009060102,2020-12-05,sa,9.6,10.5,12.6,2.0,1.4
202009060203,2020-12-06,su,9.9,9.2,12.2,1.6,1.4
202009060305,2020-12-12,sa,10.1,10.8,10.1,1.9,2.2
202009060406,2020-12-13,su,10.1,12.1,9.6,2.0,1.8
202009060508,2020-12-19,sa,10.1,11.7,8.9,2.0,1.5
202009060609,2020-12-20,su,10.2,10.1,9.3,1.8,1.6
202009060711,2020-12-26,sa,10.1,10.8,9.9,2.7,2.2
202009060812,2020-12-27,su,10.2,10.5,8.5,2.2,1.9
202010010001,2020-01-17,fr,,8.3,9.1,10.4,11.5
202010010004,2020-01-24,fr,,11.0,11.5,15.1,16.4
202010010007,2020-01-31,fr,,9.0,10.3,15.2,16.0
202010010010,2020-02-07,fr,,8.7,8.8,8.1,9.0
202010010013,2020-02-14,fr,,9.3,9.0,14.9,16.5
202010010016,2020-02-21,fr,,9.5,10.3,11.1,11.5
202010010102,2020-01-18,sa,,8.3,9.2,11.9,12.0
202010010203,2020-01-19,su,,10.5,11.4,12.6,13.8
202010010305,2020-01-25,sa,,10.0,10.5,13.2,14.5
202010010406,2020-01-26,su,,12.3,12.8,17.0,17.9
202010010508,2020-02-01,sa,,8.9,9.4,13.8,15.2
202010010609,2020-02-02,su,,8.8,9.5,13.2,14.2
202010010711,2020-02-08,sa,,8.8,8.9,6.5,7.5
202010010812,2020-02-09,su,,7.9,7.8,6.0,7.3
202010010914,2020-02-15,sa,,8.1,9.2,12.2,13.2
202010011015,2020-02-16,su,,8.8,9.2,11.2,12.1
202010011117,2020-02-22,sa,,9.6,10.5,12.9,13.5
202010011218,2020-02-23,su,,8.1,9.1,13.6,14.2
202010020001,2020-08-14,fr,,7.6,8.1,8.5,9.9
202010020004,2020-08-21,fr,,8.0,8.5,3.9,3.3
202010020007,2020-08-28,fr,,7.7,8.2,3.0,3.3
202010020010,2020-09-04,fr,,7.8,8.0,3.8,3.9
202010020102,2020-08-15,sa,,8.2,8.6,5.9,6.4
202010020203,2020-08-16,su,,7.5,8.0,5.4,4.9
202010020305,2020-08-22,sa,,7.9,8.5,3.3,3.3
202010020406,2020-08-23,su,,7.8,8.3,3.0,3.2
202010020508,2020-08-29,sa,,8.4,8.7,3.2,3.5
202010020609,2020-08-30,su,,7.6,7.9,3.3,3.0
202010020711,2020-09-05,sa,,7.3,7.7,2.6,2.5
202010020812,2020-09-06,su,,7.1,7.7,2.1,2.2
202101010001,2021-06-11,fr,7.6,13.1,14.0,2.7,4.3
202101010004,2021-06-18,fr,8.3,13.8,12.9,3.1,2.1
202101010007,2021-06-25,fr,7.3,13.8,15.8,2.5,4.1
202101010102,2021-06-12,sa,7.9,11.0,11.8,4.4,4.4
202101010203,2021-06-13,su,7.7,12.0,13.8,3.4,2.7
202101010305,2021-06-19,sa,7.9,13.9,14.7,3.4,3.1
202101010406,2021-06-20,su,7.2,16.2,16.7,10.2,9.4
202101010508,2021-06-26,sa,7.6,14.0,15.6,3.2,4.0
202101010609,2021-06-27,su,7.5,13.5,14.5,4.3,3.3
202101020001,2021-08-13,fr,7.1,13.7,14.5,5.1,6.8
202101020004,2021-08-20,fr,7.3,14.1,13.7,8.1,8.6
202101020007,2021-08-27,fr,7.7,11.5,13.1,3.5,3.8
202101020010,2021-09-03,fr,7.9,11.4,13.0,2.6,1.8
202101020102,2021-08-14,sa,7.4,12.4,13.9,3.7,4.8
202101020203,2021-08-15,su,7.6,13.5,12.2,3.7,3.7
202101020305,2021-08-21,sa,7.5,13.1,13.1,5.6,7.6
202101020406,2021-08-22,su,8.2,11.8,12.2,3.5,5.2
202101020508,2021-08-28,sa,7.8,11.3,12.1,3.5,4.3
202101020609,2021-08-29,su,8.0,11.7,12.4,2.9,3.4
202101020711,2021-09-04,sa,8.1,11.2,12.2,3.0,3.0
202101020812,2021-09-05,su,7.4,13.1,13.9,9.0,7.1
202102010001,2021-07-02,fr,7.1,14.7,16.8,3.2,4.0
202102010102,2021-07-03,sa,7.2,15.2,15.8,4.0,5.0
202102010203,2021-07-04,su,7.2,15.0,16.7,4.7,5.8
202102010204,2021-07-09,fr,7.1,15.0,16.4,7.5,7.3
202102010305,2021-07-10,sa,7.2,14.3,15.9,5.6,5.7
202102010406,2021-07-11,su,6.9,17.7,16.2,12.3,14.0
202102010407,2021-07-16,fr,7.1,13.0,15.3,5.2,7.0
202102010508,2021-07-17,sa,7.2,13.2,13.7,5.0,6.0
202102010609,2021-07-18,su,7.4,13.6,14.4,5.1,6.3
202102010610,2021-07-23,fr,7.5,13.9,13.8,1.8,1.7
202102010711,2021-07-24,sa,7.4,13.0,13.6,1.7,2.0
202102010812,2021-07-25,su,7.6,12.0,13.6,2.2,2.1
202102010813,2021-07-30,fr,7.7,11.2,13.5,2.1,2.3
202102010914,2021-07-31,sa,7.8,13.4,11.2,1.7,1.8
202102011015,2021-08-01,su,7.8,14.3,13.0,1.5,1.6
202102011016,2021-08-06,fr,7.8,13.9,11.0,2.8,1.8
202102011117,2021-08-07,sa,7.4,13.4,13.4,2.3,2.3
202102011218,2021-08-08,su,7.8,13.3,11.8,1.9,1.7
202103010001,2021-07-02,fr,8.8,12.1,14.5,11.5,9.3
202103010102,2021-07-03,sa,8.4,11.1,13.2,11.8,10.8
202103010203,2021-07-04,su,8.5,10.5,12.8,8.8,7.8
202103010204,2021-07-09,fr,7.9,13.1,15.4,17.8,15.5
202103010305,2021-07-10,sa,7.7,13.3,14.7,18.0,19.0
202103010406,2021-07-11,su,7.9,12.4,13.7,15.1,15.4
202103010407,2021-07-16,fr,8.2,14.1,14.0,5.3,4.5
202103010508,2021-07-17,sa,8.1,11.8,13.3,3.8,5.9
202103010609,2021-07-18,su,8.2,11.7,12.7,3.7,4.9
202103020001,2021-11-05,fr,8.9,11.5,15.2,4.7,5.8
202103020102,2021-11-06,sa,9.1,12.8,14.5,4.5,6.3
202103020203,2021-11-07,su,8.5,12.5,14.7,5.1,5.2
202103020204,2021-11-12,fr,8.2,12.8,14.6,10.3,10.1
202103020305,2021-11-13,sa,8.4,14.0,14.6,7.8,9.0
202103020406,2021-11-14,su,8.4,11.9,13.3,7.2,8.9
202103020407,2021-11-19,fr,8.3,13.8,14.6,3.5,5.3
202103020508,2021-11-20,sa,8.7,13.4,15.1,3.6,5.4
202103020609,2021-11-21,su,8.2,13.8,14.3,4.6,6.0
202104010001,2021-04-09,fr,10.2,11.7,13.6,5.8,5.6
202104010004,2021-04-16,fr,10.0,11.4,14.0,7.4,7.5
202104010007,2021-04-23,fr,10.0,11.9,14.1,5.3,6.2
202104010010,2021-04-30,fr,8.5,15.7,18.6,15.5,15.4
202104010102,2021-04-10,sa,10.4,11.4,13.7,4.5,4.8
202104010203,2021-04-11,su,9.7,10.6,12.5,4.3,4.0
202104010305,2021-04-17,sa,10.5,11.4,14.8,6.7,5.9
202104010406,2021-04-18,su,8.3,14.7,16.4,18.0,18.7
202104010508,2021-04-24,sa,10.1,10.1,14.0,5.4,5.5
202104010609,2021-04-25,su,10.1,10.6,14.3,3.7,4.5
202104010711,2021-05-01,sa,9.0,13.3,16.8,12.2,14.8
202104010812,2021-05-02,su,8.7,14.3,17.7,18.3,17.2
202104020001,2021-05-07,fr,9.7,12.7,14.7,7.6,9.0
202104020004,2021-05-14,fr,9.8,14.6,15.2,3.7,3.9
202104020007,2021-05-21,fr,8.4,14.2,17.7,16.8,17.1
202104020102,2021-05-08,sa,9.8,11.5,14.1,8.1,9.3
202104020203,2021-05-09,su,9.6,12.2,13.2,5.2,7.4
202104020305,2021-05-15,sa,9.4,12.0,14.1,5.2,4.3
202104020406,2021-05-16,su,10.4,10.8,13.7,2.3,3.0
202104020508,2021-05-22,sa,8.9,14.6,16.1,14.1,16.6
202104020609,2021-05-23,su,8.3,13.2,16.1,15.7,12.3
202104030001,2021-07-23,fr,9.3,13.5,14.1,0.9,1.4
202104030004,2021-07-30,fr,9.2,13.0,14.1,2.0,2.5
202104030007,2021-08-06,fr,9.4,12.5,13.8,1.5,1.4
202104030102,2021-07-24,sa,9.4,13.7,13.7,4.1,3.9
202104030203,2021-07-25,su,9.6,13.6,11.1,3.4,3.7
202104030305,2021-07-31,sa,9.1,13.0,13.6,3.6,3.9
202104030406,2021-08-01,su,8.8,13.5,13.3,2.7,2.4
202104030508,2021-08-07,sa,9.1,12.6,13.2,2.7,2.8
202104030609,2021-08-08,su,9.0,12.8,11.6,2.0,1.7
202104040001,2021-08-13,fr,8.6,13.4,13.8,11.3,11.7
202104040004,2021-08-20,fr,9.2,12.4,13.9,6.2,4.6
202104040007,2021-08-27,fr,9.1,13.0,13.4,6.8,6.7
202104040010,2021-09-03,fr,9.4,11.3,13.0,8.3,8.7
202104040102,2021-08-14,sa,8.9,14.3,13.8,11.5,11.3
202104040203,2021-08-15,su,9.2,14.2,14.9,16.4,18.0
202104040305,2021-08-21,sa,9.1,12.6,14.2,5.0,5.0
202104040406,2021-08-22,su,9.0,11.6,12.5,3.6,4.5
202104040508,2021-08-28,sa,9.5,11.9,13.0,5.2,5.7
202104040609,2021-08-29,su,9.1,12.0,12.6,3.9,4.4
202104040711,2021-09-04,sa,9.0,13.2,12.8,10.5,12.8
202104040812,2021-09-05,su,9.2,12.3,12.4,7.9,10.3
202104050001,2021-10-08,fr,10.1,11.7,12.0,5.0,5.9
202104050004,2021-10-15,fr,9.7,12.1,12.3,5.6,7.4
202104050007,2021-10-22,fr,9.6,13.6,13.2,11.0,11.8
202104050010,2021-10-29,fr,9.1,12.8,13.4,7.0,8.4
202104050102,2021-10-09,sa,9.6,11.7,12.3,4.8,4.9
202104050203,2021-10-10,su,9.9,12.3,11.5,4.4,3.5
202104050305,2021-10-16,sa,9.5,12.4,12.1,7.2,7.8
202104050406,2021-10-17,su,7.3,17.2,18.9,19.1,18.6
202104050508,2021-10-23,sa,9.1,14.5,15.6,13.3,14.7
202104050609,2021-10-24,su,8.4,14.5,15.4,15.7,18.4
202104050711,2021-10-30,sa,9.7,13.2,11.4,6.7,5.8
202104050812,2021-10-31,su,9.5,11.9,12.8,5.0,5.4
202105010001,2021-01-29,fr,8.4,18.6,18.8,12.8,12.7
202105010004,2021-02-05,fr,9.4,15.2,15.3,5.3,5.8
202105010007,2021-02-12,fr,9.4,16.5,15.0,4.7,4.7
202105010010,2021-02-19,fr,9.2,15.9,15.5,6.7,6.1
202105010102,2021-01-30,sa,8.8,16.2,16.8,11.1,11.1
202105010203,2021-01-31,su,9.3,14.6,14.5,10.2,10.6
202105010305,2021-02-06,sa,9.5,14.7,14.9,5.3,4.7
202105010406,2021-02-07,su,9.2,14.1,14.2,3.2,3.6
202105010508,2021-02-13,sa,9.2,14.6,13.7,3.9,3.6
202105010609,2021-02-14,su,9.3,13.7,13.1,3.1,3.0
202105010711,2021-02-20,sa,8.8,15.5,14.3,6.1,5.3
202105010812,2021-02-21,su,9.0,14.9,13.5,5.3,4.6
202105020001,2021-04-23,fr,10.2,12.2,10.5,4.3,2.6
202105020004,2021-04-30,fr,8.4,16.9,15.4,8.8,7.6
202105020007,2021-05-07,fr,9.0,14.1,13.1,2.8,3.8
202105020010,2021-05-14,fr,10.0,11.1,10.8,4.3,3.5
202105020013,2021-05-21,fr,9.3,15.9,16.3,8.2,8.3
202105020016,2021-05-28,fr,8.7,16.1,14.6,10.7,11.7
202105020102,2021-04-24,sa,10.0,15.2,13.7,2.2,2.4
202105020203,2021-04-25,su,10.3,13.1,14.9,2.1,1.9
202105020305,2021-05-01,sa,9.2,16.1,14.5,6.4,7.2
202105020406,2021-05-02,su,8.6,14.9,16.6,8.6,7.4
202105020508,2021-05-08,sa,9.2,13.6,12.8,5.0,5.8
202105020609,2021-05-09,su,9.2,12.5,13.1,2.3,2.5
202105020711,2021-05-15,sa,9.9,10.9,10.6,2.0,2.5
202105020812,2021-05-16,su,10.3,11.9,11.5,2.0,2.0
202105020914,2021-05-22,sa,9.4,15.6,14.4,8.3,8.2
202105021015,2021-05-23,su,9.4,16.6,16.1,8.5,8.0
202105021117,2021-05-29,sa,9.6,14.8,13.2,8.8,7.9
202105021218,2021-05-30,su,9.7,13.6,11.6,7.8,6.6
202105030001,2021-06-04,fr,8.8,16.3,15.0,9.8,10.8
202105030004,2021-06-11,fr,10.1,12.8,12.5,2.7,3.1
202105030007,2021-06-18,fr,9.8,16.0,15.6,9.0,9.9
202105030010,2021-06-25,fr,9.4,16.3,15.7,9.1,9.1
202105030102,2021-06-05,sa,9.3,16.6,16.5,12.1,11.8
202105030203,2021-06-06,su,9.5,14.7,13.4,10.2,11.5
202105030305,2021-06-12,sa,9.7,12.8,12.4,2.0,3.0
202105030406,2021-06-13,su,9.8,10.6,10.9,1.7,2.7
202105030508,2021-06-19,sa,9.5,16.7,16.6,9.3,10.3
202105030609,2021-06-20,su,9.1,17.1,17.7,14.8,14.7
202105030711,2021-06-26,sa,9.9,15.7,16.1,6.5,7.4
202105030812,2021-06-27,su,10.3,15.1,13.2,4.7,4.7
202105040001,2021-10-08,fr,9.1,14.8,13.9,2.5,2.0
202105040004,2021-10-15,fr,9.0,14.4,14.0,6.5,5.0
202105040007,2021-10-22,fr,9.4,15.9,14.0,6.0,6.7
202105040010,2021-10-29,fr,8.9,13.6,12.5,7.5,8.2
202105040102,2021-10-09,sa,9.4,15.6,14.0,3.1,2.4
202105040203,2021-10-10,su,9.4,15.8,14.9,2.7,3.4
202105040305,2021-10-16,sa,9.1,15.2,14.0,4.2,5.3
202105040406,2021-10-17,su,8.9,15.0,13.8,4.5,4.8
202105040508,2021-10-23,sa,8.8,17.1,15.2,10.8,11.2
202105040609,2021-10-24,su,8.6,14.8,13.8,7.5,7.9
202105040711,2021-10-30,sa,9.2,13.3,11.6,6.9,7.2
202105040812,2021-10-31,su,9.2,13.9,11.5,6.2,6.2
202105050001,2021-11-05,fr,8.9,14.7,13.6,4.9,5.1
202105050004,2021-11-12,fr,8.6,15.0,14.6,8.1,8.2
202105050007,2021-11-19,fr,9.1,15.7,13.7,5.0,4.6
202105050010,2021-11-26,fr,9.2,16.4,15.3,8.9,8.5
202105050102,2021-11-06,sa,9.2,14.3,13.2,2.9,4.0
202105050203,2021-11-07,su,9.2,14.3,13.7,2.7,4.0
202105050305,2021-11-13,sa,9.1,15.2,13.7,7.4,8.0
202105050406,2021-11-14,su,9.2,14.3,13.4,6.7,6.0
202105050508,2021-11-20,sa,9.2,14.4,14.0,2.6,3.5
202105050609,2021-11-21,su,9.2,13.2,12.0,3.0,3.8
202105050711,2021-11-27,sa,9.0,13.5,12.8,7.3,8.3
202105050812,2021-11-28,su,9.2,13.1,14.0,6.3,6.6
202106010001,2021-01-04,mo,9.9,11.9,10.7,2.3,2.4
202106010003,2021-01-08,fr,10.1,11.2,10.9,1.9,2.0
202106010007,2021-01-15,fr,10.1,10.7,10.5,2.6,2.2
202106010010,2021-01-22,fr,10.4,11.0,9.5,1.6,1.4
202106010102,2021-01-05,tu,10.2,11.8,10.4,2.2,2.1
202106010204,2021-01-09,sa,10.3,10.7,10.6,1.9,1.9
202106010305,2021-01-10,su,10.3,10.0,10.6,1.3,1.4
202106010406,2021-01-11,mo,10.8,11.0,10.2,1.6,1.6
202106010508,2021-01-16,sa,10.4,10.2,9.8,1.6,1.7
202106010609,2021-01-17,su,10.5,10.7,9.8,1.7,2.1
202106010711,2021-01-23,sa,10.4,10.5,9.5,1.2,1.2
202106010812,2021-01-24,su,7.9,14.5,14.6,12.0,14.4
202106020001,2021-02-26,fr,12.1,7.2,8.0,2.3,2.2
202106020004,2021-03-05,fr,10.2,12.2,12.0,8.6,6.1
202106020007,2021-03-12,fr,10.0,10.5,10.6,5.6,5.9
202106020010,2021-03-19,fr,10.1,10.1,11.6,4.7,4.3
202106020102,2021-02-27,sa,11.9,7.6,9.2,2.0,1.6
202106020203,2021-02-28,su,12.2,8.9,9.9,2.1,2.0
202106020305,2021-03-06,sa,9.7,12.5,11.7,7.8,9.4
202106020406,2021-03-07,su,10.2,12.0,10.5,6.6,9.2
202106020508,2021-03-13,sa,8.2,13.0,10.7,7.7,7.6
202106020609,2021-03-14,su,7.8,15.3,16.8,13.4,14.2
202106020711,2021-03-20,sa,10.9,10.4,12.5,4.4,3.3
202106020812,2021-03-21,su,9.7,10.7,13.1,5.9,4.5
202106030001,2021-03-26,fr,9.1,12.7,11.2,6.5,6.6
202106030004,2021-04-02,fr,10.0,12.4,12.9,6.1,5.3
202106030007,2021-04-09,fr,9.9,11.6,11.1,6.7,7.0
202106030010,2021-04-16,fr,9.8,13.2,13.0,10.4,11.1
202106030102,2021-03-27,sa,9.8,10.6,11.1,5.4,5.4
202106030203,2021-03-28,su,10.8,11.9,12.5,3.2,3.6
202106030305,2021-04-03,sa,9.6,12.0,12.7,6.1,5.5
202106030406,2021-04-04,su,10.4,10.7,12.4,4.3,3.6
202106030508,2021-04-10,sa,9.7,11.8,12.4,5.3,5.2
202106030609,2021-04-11,su,10.1,12.3,11.7,4.1,3.9
202106030711,2021-04-17,sa,10.2,11.2,12.4,7.9,6.8
202106030812,2021-04-18,su,7.9,14.3,14.8,16.5,17.9
202106040001,2021-09-10,fr,9.7,13.6,14.4,7.6,9.6
202106040004,2021-09-17,fr,10.5,10.9,11.9,4.4,4.2
202106040008,2021-09-24,fr,9.9,12.8,13.0,4.0,2.7
202106040011,2021-10-01,fr,8.1,15.8,14.9,10.3,11.1
202106040102,2021-09-11,sa,10.3,12.4,12.8,8.0,7.4
202106040203,2021-09-12,su,9.8,13.0,12.7,7.2,6.1
202106040305,2021-09-18,sa,8.4,11.3,11.3,6.8,7.5
202106040406,2021-09-19,su,9.2,14.9,15.0,12.1,14.6
202106040507,2021-09-20,mo,10.4,13.0,12.9,8.8,10.9
202106040609,2021-09-25,sa,10.2,12.4,12.5,4.0,3.0
202106040710,2021-09-26,su,10.2,12.0,11.6,3.0,2.2
202106040812,2021-10-02,sa,8.3,15.0,16.1,14.0,12.4
202106040913,2021-10-03,su,9.3,14.0,14.1,11.6,13.8
202106050001,2021-12-03,fr,9.5,11.1,12.2,10.9,10.3
202106050004,2021-12-10,fr,9.3,13.9,14.5,10.4,11.5
202106050007,2021-12-17,fr,8.7,12.9,14.4,14.3,13.7
202106050102,2021-12-04,sa,10.2,9.9,10.1,8.4,8.5
202106050203,2021-12-05,su,9.8,9.9,10.0,6.9,7.9
202106050305,2021-12-11,sa,9.2,10.5,10.4,10.6,10.8
202106050406,2021-12-12,su,9.3,9.7,11.3,8.9,8.1
202106050508,2021-12-18,sa,9.0,14.5,13.9,11.1,11.7
202106050510,2021-12-24,fr,9.9,9.0,10.3,6.5,6.4
202106050609,2021-12-19,su,9.0,11.7,12.9,11.5,11.2
202106050611,2021-12-25,sa,9.1,13.0,12.8,8.7,7.5
202106050712,2021-12-26,su,9.6,12.0,12.4,7.0,7.2
